# Bai toan truyen nhiet 1D
# Phuong phap sai phan huu han hien
#
# N_x    = 101
# N_time = 600
# l      = 0.5
# t_max  = 1800.0
#
# Cot du lieu: j   i   t   x   u
  313    95  9.40567613e+02  4.75000000e-01  6.16611589e-01
  313    96  9.40567613e+02  4.80000000e-01  4.94021075e-01
  313    97  9.40567613e+02  4.85000000e-01  3.70943032e-01
  313    98  9.40567613e+02  4.90000000e-01  2.47498919e-01
  313    99  9.40567613e+02  4.95000000e-01  1.23810555e-01
  313   100  9.40567613e+02  5.00000000e-01  0.00000000e+00

  314     0  9.43572621e+02  0.00000000e+00  0.00000000e+00
  314     1  9.43572621e+02  5.00000000e-03  1.22557659e-01
  314     2  9.43572621e+02  1.00000000e-02  2.44994455e-01
  314     3  9.43572621e+02  1.50000000e-02  3.67189570e-01
  314     4  9.43572621e+02  2.00000000e-02  4.89022414e-01
  314     5  9.43572621e+02  2.50000000e-02  6.10372754e-01
  314     6  9.43572621e+02  3.00000000e-02  7.31120829e-01
  314     7  9.43572621e+02  3.50000000e-02  8.51147471e-01
  314     8  9.43572621e+02  4.00000000e-02  9.70334218e-01
  314     9  9.43572621e+02  4.50000000e-02  1.08856344e+00
  314    10  9.43572621e+02  5.00000000e-02  1.20571844e+00
  314    11  9.43572621e+02  5.50000000e-02  1.32168360e+00
  314    12  9.43572621e+02  6.00000000e-02  1.43634445e+00
  314    13  9.43572621e+02  6.50000000e-02  1.54958783e+00
  314    14  9.43572621e+02  7.00000000e-02  1.66130196e+00
  314    15  9.43572621e+02  7.50000000e-02  1.77137658e+00
  314    16  9.43572621e+02  8.00000000e-02  1.87970305e+00
  314    17  9.43572621e+02  8.50000000e-02  1.98617444e+00
  314    18  9.43572621e+02  9.00000000e-02  2.09068566e+00
  314    19  9.43572621e+02  9.50000000e-02  2.19313358e+00
  314    20  9.43572621e+02  1.00000000e-01  2.29341705e+00
  314    21  9.43572621e+02  1.05000000e-01  2.39143712e+00
  314    22  9.43572621e+02  1.10000000e-01  2.48709702e+00
  314    23  9.43572621e+02  1.15000000e-01  2.58030235e+00
  314    24  9.43572621e+02  1.20000000e-01  2.67096112e+00
  314    25  9.43572621e+02  1.25000000e-01  2.75898384e+00
  314    26  9.43572621e+02  1.30000000e-01  2.84428365e+00
  314    27  9.43572621e+02  1.35000000e-01  2.92677634e+00
  314    28  9.43572621e+02  1.40000000e-01  3.00638052e+00
  314    29  9.43572621e+02  1.45000000e-01  3.08301761e+00
  314    30  9.43572621e+02  1.50000000e-01  3.15661198e+00
  314    31  9.43572621e+02  1.55000000e-01  3.22709100e+00
  314    32  9.43572621e+02  1.60000000e-01  3.29438512e+00
  314    33  9.43572621e+02  1.65000000e-01  3.35842792e+00
  314    34  9.43572621e+02  1.70000000e-01  3.41915620e+00
  314    35  9.43572621e+02  1.75000000e-01  3.47651003e+00
  314    36  9.43572621e+02  1.80000000e-01  3.53043282e+00
  314    37  9.43572621e+02  1.85000000e-01  3.58087135e+00
  314    38  9.43572621e+02  1.90000000e-01  3.62777586e+00
  314    39  9.43572621e+02  1.95000000e-01  3.67110005e+00
  314    40  9.43572621e+02  2.00000000e-01  3.71080119e+00
  314    41  9.43572621e+02  2.05000000e-01  3.74684009e+00
  314    42  9.43572621e+02  2.10000000e-01  3.77918120e+00
  314    43  9.43572621e+02  2.15000000e-01  3.80779262e+00
  314    44  9.43572621e+02  2.20000000e-01  3.83264611e+00
  314    45  9.43572621e+02  2.25000000e-01  3.85371717e+00
  314    46  9.43572621e+02  2.30000000e-01  3.87098500e+00
  314    47  9.43572621e+02  2.35000000e-01  3.88443257e+00
  314    48  9.43572621e+02  2.40000000e-01  3.89404663e+00
  314    49  9.43572621e+02  2.45000000e-01  3.89981770e+00
  314    50  9.43572621e+02  2.50000000e-01  3.90174009e+00
  314    51  9.43572621e+02  2.55000000e-01  3.89981193e+00
  314    52  9.43572621e+02  2.60000000e-01  3.89403511e+00
  314    53  9.43572621e+02  2.65000000e-01  3.88441537e+00
  314    54  9.43572621e+02  2.70000000e-01  3.87096220e+00
  314    55  9.43572621e+02  2.75000000e-01  3.85368889e+00
  314    56  9.43572621e+02  2.80000000e-01  3.83261250e+00
  314    57  9.43572621e+02  2.85000000e-01  3.80775384e+00
  314    58  9.43572621e+02  2.90000000e-01  3.77913745e+00
  314    59  9.43572621e+02  2.95000000e-01  3.74679158e+00
  314    60  9.43572621e+02  3.00000000e-01  3.71074817e+00
  314    61  9.43572621e+02  3.05000000e-01  3.67104279e+00
  314    62  9.43572621e+02  3.10000000e-01  3.62771464e+00
  314    63  9.43572621e+02  3.15000000e-01  3.58080648e+00
  314    64  9.43572621e+02  3.20000000e-01  3.53036461e+00
  314    65  9.43572621e+02  3.25000000e-01  3.47643882e+00
  314    66  9.43572621e+02  3.30000000e-01  3.41908233e+00
  314    67  9.43572621e+02  3.35000000e-01  3.35835176e+00
  314    68  9.43572621e+02  3.40000000e-01  3.29430703e+00
  314    69  9.43572621e+02  3.45000000e-01  3.22701136e+00
  314    70  9.43572621e+02  3.50000000e-01  3.15653117e+00
  314    71  9.43572621e+02  3.55000000e-01  3.08293599e+00
  314    72  9.43572621e+02  3.60000000e-01  3.00629848e+00
  314    73  9.43572621e+02  3.65000000e-01  2.92669425e+00
  314    74  9.43572621e+02  3.70000000e-01  2.84420188e+00
  314    75  9.43572621e+02  3.75000000e-01  2.75890275e+00
  314    76  9.43572621e+02  3.80000000e-01  2.67088107e+00
  314    77  9.43572621e+02  3.85000000e-01  2.58022367e+00
  314    78  9.43572621e+02  3.90000000e-01  2.48702004e+00
  314    79  9.43572621e+02  3.95000000e-01  2.39136215e+00
  314    80  9.43572621e+02  4.00000000e-01  2.29334439e+00
  314    81  9.43572621e+02  4.05000000e-01  2.19306349e+00
  314    82  9.43572621e+02  4.10000000e-01  2.09061841e+00
  314    83  9.43572621e+02  4.15000000e-01  1.98611024e+00
  314    84  9.43572621e+02  4.20000000e-01  1.87964212e+00
  314    85  9.43572621e+02  4.25000000e-01  1.77131911e+00
  314    86  9.43572621e+02  4.30000000e-01  1.66124810e+00
  314    87  9.43572621e+02  4.35000000e-01  1.54953771e+00
  314    88  9.43572621e+02  4.40000000e-01  1.43629818e+00
  314    89  9.43572621e+02  4.45000000e-01  1.32164126e+00
  314    90  9.43572621e+02  4.50000000e-01  1.20568009e+00
  314    91  9.43572621e+02  4.55000000e-01  1.08852911e+00
  314    92  9.43572621e+02  4.60000000e-01  9.70303912e-01
  314    93  9.43572621e+02  4.65000000e-01  8.51121175e-01
  314    94  9.43572621e+02  4.70000000e-01  7.31098508e-01
  314    95  9.43572621e+02  4.75000000e-01  6.10354353e-01
  314    96  9.43572621e+02  4.80000000e-01  4.89007865e-01
  314    97  9.43572621e+02  4.85000000e-01  3.67178792e-01
  314    98  9.43572621e+02  4.90000000e-01  2.44987361e-01
  314    99  9.43572621e+02  4.95000000e-01  1.22554156e-01
  314   100  9.43572621e+02  5.00000000e-01  0.00000000e+00

  315     0  9.46577629e+02  0.00000000e+00  0.00000000e+00
  315     1  9.46577629e+02  5.00000000e-03  1.21313495e-01
  315     2  9.46577629e+02  1.00000000e-02  2.42507356e-01
  315     3  9.46577629e+02  1.50000000e-02  3.63461989e-01
  315     4  9.46577629e+02  2.00000000e-02  4.84058032e-01
  315     5  9.46577629e+02  2.50000000e-02  6.04176473e-01
  315     6  9.46577629e+02  3.00000000e-02  7.23698767e-01
  315     7  9.46577629e+02  3.50000000e-02  8.42506956e-01
  315     8  9.46577629e+02  4.00000000e-02  9.60483782e-01
  315     9  9.46577629e+02  4.50000000e-02  1.07751281e+00
  315    10  9.46577629e+02  5.00000000e-02  1.19347853e+00
  315    11  9.46577629e+02  5.50000000e-02  1.30826649e+00
  315    12  9.46577629e+02  6.00000000e-02  1.42176339e+00
  315    13  9.46577629e+02  6.50000000e-02  1.53385722e+00
  315    14  9.46577629e+02  7.00000000e-02  1.64443733e+00
  315    15  9.46577629e+02  7.50000000e-02  1.75339459e+00
  315    16  9.46577629e+02  8.00000000e-02  1.86062145e+00
  315    17  9.46577629e+02  8.50000000e-02  1.96601207e+00
  315    18  9.46577629e+02  9.00000000e-02  2.06946244e+00
  315    19  9.46577629e+02  9.50000000e-02  2.17087044e+00
  315    20  9.46577629e+02  1.00000000e-01  2.27013600e+00
  315    21  9.46577629e+02  1.05000000e-01  2.36716113e+00
  315    22  9.46577629e+02  1.10000000e-01  2.46185007e+00
  315    23  9.46577629e+02  1.15000000e-01  2.55410937e+00
  315    24  9.46577629e+02  1.20000000e-01  2.64384796e+00
  315    25  9.46577629e+02  1.25000000e-01  2.73097727e+00
  315    26  9.46577629e+02  1.30000000e-01  2.81541132e+00
  315    27  9.46577629e+02  1.35000000e-01  2.89706677e+00
  315    28  9.46577629e+02  1.40000000e-01  2.97586303e+00
  315    29  9.46577629e+02  1.45000000e-01  3.05172233e+00
  315    30  9.46577629e+02  1.50000000e-01  3.12456981e+00
  315    31  9.46577629e+02  1.55000000e-01  3.19433357e+00
  315    32  9.46577629e+02  1.60000000e-01  3.26094477e+00
  315    33  9.46577629e+02  1.65000000e-01  3.32433766e+00
  315    34  9.46577629e+02  1.70000000e-01  3.38444969e+00
  315    35  9.46577629e+02  1.75000000e-01  3.44122153e+00
  315    36  9.46577629e+02  1.80000000e-01  3.49459716e+00
  315    37  9.46577629e+02  1.85000000e-01  3.54452391e+00
  315    38  9.46577629e+02  1.90000000e-01  3.59095251e+00
  315    39  9.46577629e+02  1.95000000e-01  3.63383715e+00
  315    40  9.46577629e+02  2.00000000e-01  3.67313552e+00
  315    41  9.46577629e+02  2.05000000e-01  3.70880883e+00
  315    42  9.46577629e+02  2.10000000e-01  3.74082189e+00
  315    43  9.46577629e+02  2.15000000e-01  3.76914311e+00
  315    44  9.46577629e+02  2.20000000e-01  3.79374456e+00
  315    45  9.46577629e+02  2.25000000e-01  3.81460197e+00
  315    46  9.46577629e+02  2.30000000e-01  3.83169475e+00
  315    47  9.46577629e+02  2.35000000e-01  3.84500606e+00
  315    48  9.46577629e+02  2.40000000e-01  3.85452276e+00
  315    49  9.46577629e+02  2.45000000e-01  3.86023549e+00
  315    50  9.46577629e+02  2.50000000e-01  3.86213860e+00
  315    51  9.46577629e+02  2.55000000e-01  3.86023023e+00
  315    52  9.46577629e+02  2.60000000e-01  3.85451228e+00
  315    53  9.46577629e+02  2.65000000e-01  3.84499040e+00
  315    54  9.46577629e+02  2.70000000e-01  3.83167399e+00
  315    55  9.46577629e+02  2.75000000e-01  3.81457622e+00
  315    56  9.46577629e+02  2.80000000e-01  3.79371396e+00
  315    57  9.46577629e+02  2.85000000e-01  3.76910782e+00
  315    58  9.46577629e+02  2.90000000e-01  3.74078208e+00
  315    59  9.46577629e+02  2.95000000e-01  3.70876471e+00
  315    60  9.46577629e+02  3.00000000e-01  3.67308732e+00
  315    61  9.46577629e+02  3.05000000e-01  3.63378512e+00
  315    62  9.46577629e+02  3.10000000e-01  3.59089690e+00
  315    63  9.46577629e+02  3.15000000e-01  3.54446501e+00
  315    64  9.46577629e+02  3.20000000e-01  3.49453526e+00
  315    65  9.46577629e+02  3.25000000e-01  3.44115695e+00
  315    66  9.46577629e+02  3.30000000e-01  3.38438274e+00
  315    67  9.46577629e+02  3.35000000e-01  3.32426868e+00
  315    68  9.46577629e+02  3.40000000e-01  3.26087410e+00
  315    69  9.46577629e+02  3.45000000e-01  3.19426155e+00
  315    70  9.46577629e+02  3.50000000e-01  3.12449678e+00
  315    71  9.46577629e+02  3.55000000e-01  3.05164865e+00
  315    72  9.46577629e+02  3.60000000e-01  2.97578903e+00
  315    73  9.46577629e+02  3.65000000e-01  2.89699280e+00
  315    74  9.46577629e+02  3.70000000e-01  2.81533772e+00
  315    75  9.46577629e+02  3.75000000e-01  2.73090437e+00
  315    76  9.46577629e+02  3.80000000e-01  2.64377607e+00
  315    77  9.46577629e+02  3.85000000e-01  2.55403880e+00
  315    78  9.46577629e+02  3.90000000e-01  2.46178113e+00
  315    79  9.46577629e+02  3.95000000e-01  2.36709408e+00
  315    80  9.46577629e+02  4.00000000e-01  2.27007111e+00
  315    81  9.46577629e+02  4.05000000e-01  2.17080796e+00
  315    82  9.46577629e+02  4.10000000e-01  2.06940257e+00
  315    83  9.46577629e+02  4.15000000e-01  1.96595503e+00
  315    84  9.46577629e+02  4.20000000e-01  1.86056741e+00
  315    85  9.46577629e+02  4.25000000e-01  1.75334372e+00
  315    86  9.46577629e+02  4.30000000e-01  1.64438976e+00
  315    87  9.46577629e+02  4.35000000e-01  1.53381305e+00
  315    88  9.46577629e+02  4.40000000e-01  1.42172270e+00
  315    89  9.46577629e+02  4.45000000e-01  1.30822934e+00
  315    90  9.46577629e+02  4.50000000e-01  1.19344496e+00
  315    91  9.46577629e+02  4.55000000e-01  1.07748284e+00
  315    92  9.46577629e+02  4.60000000e-01  9.60457392e-01
  315    93  9.46577629e+02  4.65000000e-01  8.42484118e-01
  315    94  9.46577629e+02  4.70000000e-01  7.23679433e-01
  315    95  9.46577629e+02  4.75000000e-01  6.04160578e-01
  315    96  9.46577629e+02  4.80000000e-01  4.84045498e-01
  315    97  9.46577629e+02  4.85000000e-01  3.63452728e-01
  315    98  9.46577629e+02  4.90000000e-01  2.42501275e-01
  315    99  9.46577629e+02  4.95000000e-01  1.21310500e-01
  315   100  9.46577629e+02  5.00000000e-01  0.00000000e+00

  316     0  9.49582638e+02  0.00000000e+00  0.00000000e+00
  316     1  9.49582638e+02  5.00000000e-03  1.20081969e-01
  316     2  9.49582638e+02  1.00000000e-02  2.40045520e-01
  316     3  9.49582638e+02  1.50000000e-02  3.59772273e-01
  316     4  9.49582638e+02  2.00000000e-02  4.79144078e-01
  316     5  9.49582638e+02  2.50000000e-02  5.98043133e-01
  316     6  9.49582638e+02  3.00000000e-02  7.16352097e-01
  316     7  9.49582638e+02  3.50000000e-02  8.33954208e-01
  316     8  9.49582638e+02  4.00000000e-02  9.50733403e-01
  316     9  9.49582638e+02  4.50000000e-02  1.06657442e+00
  316    10  9.49582638e+02  5.00000000e-02  1.18136294e+00
  316    11  9.49582638e+02  5.50000000e-02  1.29498566e+00
  316    12  9.49582638e+02  6.00000000e-02  1.40733044e+00
  316    13  9.49582638e+02  6.50000000e-02  1.51828639e+00
  316    14  9.49582638e+02  7.00000000e-02  1.62774400e+00
  316    15  9.49582638e+02  7.50000000e-02  1.73559524e+00
  316    16  9.49582638e+02  8.00000000e-02  1.84173365e+00
  316    17  9.49582638e+02  8.50000000e-02  1.94605448e+00
  316    18  9.49582638e+02  9.00000000e-02  2.04845476e+00
  316    19  9.49582638e+02  9.50000000e-02  2.14883342e+00
  316    20  9.49582638e+02  1.00000000e-01  2.24709139e+00
  316    21  9.49582638e+02  1.05000000e-01  2.34313168e+00
  316    22  9.49582638e+02  1.10000000e-01  2.43685951e+00
  316    23  9.49582638e+02  1.15000000e-01  2.52818237e+00
  316    24  9.49582638e+02  1.20000000e-01  2.61701013e+00
  316    25  9.49582638e+02  1.25000000e-01  2.70325511e+00
  316    26  9.49582638e+02  1.30000000e-01  2.78683219e+00
  316    27  9.49582638e+02  1.35000000e-01  2.86765888e+00
  316    28  9.49582638e+02  1.40000000e-01  2.94565542e+00
  316    29  9.49582638e+02  1.45000000e-01  3.02074483e+00
  316    30  9.49582638e+02  1.50000000e-01  3.09285299e+00
  316    31  9.49582638e+02  1.55000000e-01  3.16190875e+00
  316    32  9.49582638e+02  1.60000000e-01  3.22784395e+00
  316    33  9.49582638e+02  1.65000000e-01  3.29059353e+00
  316    34  9.49582638e+02  1.70000000e-01  3.35009555e+00
  316    35  9.49582638e+02  1.75000000e-01  3.40629131e+00
  316    36  9.49582638e+02  1.80000000e-01  3.45912533e+00
  316    37  9.49582638e+02  1.85000000e-01  3.50854549e+00
  316    38  9.49582638e+02  1.90000000e-01  3.55450301e+00
  316    39  9.49582638e+02  1.95000000e-01  3.59695255e+00
  316    40  9.49582638e+02  2.00000000e-01  3.63585223e+00
  316    41  9.49582638e+02  2.05000000e-01  3.67116365e+00
  316    42  9.49582638e+02  2.10000000e-01  3.70285197e+00
  316    43  9.49582638e+02  2.15000000e-01  3.73088594e+00
  316    44  9.49582638e+02  2.20000000e-01  3.75523790e+00
  316    45  9.49582638e+02  2.25000000e-01  3.77588381e+00
  316    46  9.49582638e+02  2.30000000e-01  3.79280332e+00
  316    47  9.49582638e+02  2.35000000e-01  3.80597974e+00
  316    48  9.49582638e+02  2.40000000e-01  3.81540007e+00
  316    49  9.49582638e+02  2.45000000e-01  3.82105503e+00
  316    50  9.49582638e+02  2.50000000e-01  3.82293904e+00
  316    51  9.49582638e+02  2.55000000e-01  3.82105026e+00
  316    52  9.49582638e+02  2.60000000e-01  3.81539057e+00
  316    53  9.49582638e+02  2.65000000e-01  3.80596555e+00
  316    54  9.49582638e+02  2.70000000e-01  3.79278452e+00
  316    55  9.49582638e+02  2.75000000e-01  3.77586049e+00
  316    56  9.49582638e+02  2.80000000e-01  3.75521019e+00
  316    57  9.49582638e+02  2.85000000e-01  3.73085399e+00
  316    58  9.49582638e+02  2.90000000e-01  3.70281594e+00
  316    59  9.49582638e+02  2.95000000e-01  3.67112373e+00
  316    60  9.49582638e+02  3.00000000e-01  3.63580863e+00
  316    61  9.49582638e+02  3.05000000e-01  3.59690551e+00
  316    62  9.49582638e+02  3.10000000e-01  3.55445276e+00
  316    63  9.49582638e+02  3.15000000e-01  3.50849230e+00
  316    64  9.49582638e+02  3.20000000e-01  3.45906947e+00
  316    65  9.49582638e+02  3.25000000e-01  3.40623306e+00
  316    66  9.49582638e+02  3.30000000e-01  3.35003522e+00
  316    67  9.49582638e+02  3.35000000e-01  3.29053141e+00
  316    68  9.49582638e+02  3.40000000e-01  3.22778037e+00
  316    69  9.49582638e+02  3.45000000e-01  3.16184400e+00
  316    70  9.49582638e+02  3.50000000e-01  3.09278740e+00
  316    71  9.49582638e+02  3.55000000e-01  3.02067872e+00
  316    72  9.49582638e+02  3.60000000e-01  2.94558910e+00
  316    73  9.49582638e+02  3.65000000e-01  2.86759267e+00
  316    74  9.49582638e+02  3.70000000e-01  2.78676638e+00
  316    75  9.49582638e+02  3.75000000e-01  2.70319001e+00
  316    76  9.49582638e+02  3.80000000e-01  2.61694603e+00
  316    77  9.49582638e+02  3.85000000e-01  2.52811956e+00
  316    78  9.49582638e+02  3.90000000e-01  2.43679823e+00
  316    79  9.49582638e+02  3.95000000e-01  2.34307219e+00
  316    80  9.49582638e+02  4.00000000e-01  2.24703391e+00
  316    81  9.49582638e+02  4.05000000e-01  2.14877818e+00
  316    82  9.49582638e+02  4.10000000e-01  2.04840194e+00
  316    83  9.49582638e+02  4.15000000e-01  1.94600426e+00
  316    84  9.49582638e+02  4.20000000e-01  1.84168619e+00
  316    85  9.49582638e+02  4.25000000e-01  1.73555066e+00
  316    86  9.49582638e+02  4.30000000e-01  1.62770241e+00
  316    87  9.49582638e+02  4.35000000e-01  1.51824787e+00
  316    88  9.49582638e+02  4.40000000e-01  1.40729506e+00
  316    89  9.49582638e+02  4.45000000e-01  1.29495346e+00
  316    90  9.49582638e+02  4.50000000e-01  1.18133393e+00
  316    91  9.49582638e+02  4.55000000e-01  1.06654860e+00
  316    92  9.49582638e+02  4.60000000e-01  9.50710740e-01
  316    93  9.49582638e+02  4.65000000e-01  8.33934662e-01
  316    94  9.49582638e+02  4.70000000e-01  7.16335605e-01
  316    95  9.49582638e+02  4.75000000e-01  5.98029622e-01
  316    96  9.49582638e+02  4.80000000e-01  4.79133461e-01
  316    97  9.49582638e+02  4.85000000e-01  3.59764455e-01
  316    98  9.49582638e+02  4.90000000e-01  2.40040403e-01
  316    99  9.49582638e+02  4.95000000e-01  1.20079457e-01
  316   100  9.49582638e+02  5.00000000e-01  0.00000000e+00

  317     0  9.52587646e+02  0.00000000e+00  0.00000000e+00
  317     1  9.52587646e+02  5.00000000e-03  1.18862953e-01
  317     2  9.52587646e+02  1.00000000e-02  2.37608690e-01
  317     3  9.52587646e+02  1.50000000e-02  3.56120035e-01
  317     4  9.52587646e+02  2.00000000e-02  4.74280038e-01
  317     5  9.52587646e+02  2.50000000e-02  5.91972093e-01
  317     6  9.52587646e+02  3.00000000e-02  7.09080050e-01
